state,state_abbreviation,year,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,voter_turnout_ratio
Chhattisgarh,,2019,DURG,RAJ KUMAR GUPTA ADVOCATE,MALE,66.0,GENERAL,CSM,Air Conditioner,1519,3,1522,1940269,0.07844273139446128
Chhattisgarh,,2019,DURG,RAJESH KUMAR DUBEY,MALE,49.0,GENERAL,BSCP,FLUTE,2110,4,2114,1940269,0.10895396463067751
Chhattisgarh,,2019,DURG,SEVAKRAM BANJARE,MALE,61.0,SC,RJsbhP,COCONUT FARM,4067,5,4072,1940269,0.20986780698964935
Chhattisgarh,,2019,DURG,HIDAR BHATI,MALE,52.0,GENERAL,SDP(MP),Iron,12107,0,12107,1940269,0.6239856432278205
Chhattisgarh,,2019,DURG,ANOOP KUMAR PANDEY,MALE,30.0,GENERAL,IND,Bat,7958,1,7959,1940269,0.4102008535929812
Chhattisgarh,,2019,DURG,ARUN KUMAR JOSHI,MALE,49.0,SC,IND,Envelope,6752,1,6753,1940269,0.34804452372325695
Chhattisgarh,,2019,DURG,POKHRAJ MESHRAM,MALE,47.0,SC,IND,Pen Nib with Seven Rays,3177,0,3177,1940269,0.16374018241800492
Chhattisgarh,,2019,DURG,PRAVEEN TIWARI,MALE,40.0,ST,IND,Pressure Cooker,3466,0,3466,1940269,0.1786350243187929
Chhattisgarh,,2019,DURG,MANOJ GAYKWAD CHHATTISGARHIYA,MALE,29.0,SC,IND,Key,4011,1,4012,1940269,0.20677545226976257
Chhattisgarh,,2019,DURG,GURU DADA LOKESH,MALE,65.0,GENERAL,IND,Sewing Machine,1420,0,1420,1940269,0.07318572837065376
Chhattisgarh,,2019,DURG,SUNIL KUMAR MARKANDEY,MALE,35.0,SC,IND,Table,1003,0,1003,1940269,0.05169386306744064
Chhattisgarh,,2019,DURG,NOTA,,,,NOTA,,4250,21,4271,1940269,0.2201241168106072
Chhattisgarh,,2019,RAIPUR,Khilesh Kumar Sahu Alias Khileshwar,MALE,29.0,GENERAL,BSP,Elephant,10520,77,10597,2111738,0.5018141455047928
Chhattisgarh,,2019,RAIPUR,Pramod Dubey,MALE,53.0,GENERAL,INC,Hand,488515,1149,489664,2111738,23.187724992399623
Chhattisgarh,,2019,RAIPUR,Sunil Kumar Soni,MALE,57.0,GENERAL,BJP,Lotus,836211,1691,837902,2111738,39.678312366401514
Chhattisgarh,,2019,RAIPUR,Ajay Chakole,MALE,50.0,GENERAL,GGP,Saw,4418,4,4422,2111738,0.20940097682572364
Chhattisgarh,,2019,RAIPUR,Ikram Saifi,MALE,52.0,GENERAL,APoI,Coat,1493,2,1495,2111738,0.07079476715387989
Chhattisgarh,,2019,RAIPUR,Chhabi Lal Kanwar,MALE,40.0,ST,BSCP,FLUTE,812,5,817,2111738,0.0386885115483076
Chhattisgarh,,2019,RAIPUR,Tameshwar Sahu,MALE,28.0,GENERAL,BKNP,Tractor Chalata Kisan,762,0,762,2111738,0.03608402178679363
Chhattisgarh,,2019,RAIPUR,Devki Dubey (Sandhya),FEMALE,51.0,GENERAL,RPI(A),Almirah,787,1,788,2111738,0.03731523512860023
Chhattisgarh,,2019,RAIPUR,Devendra Kumar Patil,MALE,37.0,SC,SUCI(C),Glass Tumbler,1469,0,1469,2111738,0.06956355381207327
Chhattisgarh,,2019,RAIPUR,Banmali Chhura,MALE,36.0,SC,BHBP,Sewing Machine,1069,0,1069,2111738,0.05062181009197164
Chhattisgarh,,2019,RAIPUR,Dr. Yogita Bajpai,FEMALE,49.0,GENERAL,SABHP,Camera,1208,2,1210,2111738,0.05729877475330747
Chhattisgarh,,2019,RAIPUR,Vijay Kumar Kurre,MALE,36.0,SC,RJsbhP,COCONUT FARM,1742,2,1744,2111738,0.08258600261964316
Chhattisgarh,,2019,RAIPUR,Advocate Shailendra Kumar Banjare,MALE,42.0,SC,SSBD,Key,2801,1,2802,2111738,0.13268691475931202
Chhattisgarh,,2019,RAIPUR,Santosh Yadu,MALE,29.0,GENERAL,SHS,Bow & Arrow,9689,1,9690,2111738,0.45886374161946225
Chhattisgarh,,2019,RAIPUR,Tarjan Jangde,MALE,48.0,SC,IND,Tongs,6299,2,6301,2111738,0.2983798179509011
Chhattisgarh,,2019,RAIPUR,Navin Gupta,MALE,47.0,GENERAL,IND,Air Conditioner,5675,1,5676,2111738,0.2687833433882423
Chhattisgarh,,2019,RAIPUR,Pravin Jain,MALE,54.0,GENERAL,IND,Gas Stove,1936,0,1936,2111738,0.09167803960529194
Chhattisgarh,,2019,RAIPUR,Pritesh Pandey,MALE,25.0,GENERAL,IND,Man Blowing Turha,3829,0,3829,2111738,0.18131984176067295
Chhattisgarh,,2019,RAIPUR,Manish Shrivastav,MALE,45.0,GENERAL,IND,Binoculars,4034,1,4035,2111738,0.1910748397765253
Chhattisgarh,,2019,RAIPUR,Ramkrishna Verma,MALE,60.0,GENERAL,IND,Pan,671,1,672,2111738,0.03182212944977076
Chhattisgarh,,2019,RAIPUR,Ramdyal Dahariya,MALE,60.0,SC,IND,Football,467,0,467,2111738,0.022114485793218668
Chhattisgarh,,2019,RAIPUR,Rupesh Sahu,MALE,38.0,GENERAL,IND,Apple,473,0,473,2111738,0.02239861194902019
Chhattisgarh,,2019,RAIPUR,Shankar Lal Vardani,MALE,54.0,GENERAL,IND,Auto- Rickshaw,887,0,887,2111738,0.04200331669932539
Chhattisgarh,,2019,RAIPUR,Sanju Kumar Yadav,MALE,35.0,GENERAL,IND,Bat,1660,1,1661,2111738,0.07865559079772207
Chhattisgarh,,2019,RAIPUR,Santosh Sahu,MALE,29.0,GENERAL,IND,Ganna Kisan,1588,2,1590,2111738,0.07529343128740403
Chhattisgarh,,2019,RAIPUR,NOTA,,,,NOTA,,4276,16,4292,2111738,0.2032449101166906
Chhattisgarh,,2019,MAHASAMUND,CHUNNI LAL SAHU,MALE,51.0,GENERAL,BJP,Lotus,614924,1656,616580,1637951,37.64337272604614
Chhattisgarh,,2019,MAHASAMUND,DHANSING KOSARIYA,MALE,48.0,SC,BSP,Elephant,11214,31,11245,1637951,0.6865284736844998
Chhattisgarh,,2019,MAHASAMUND,DHANENDRA SAHU,MALE,66.0,GENERAL,INC,Hand,525229,840,526069,1637951,32.11750534661904
Chhattisgarh,,2019,MAHASAMUND,ASHOK SONI,MALE,40.0,GENERAL,APoI,Coat,7729,4,7733,1637951,0.47211424517583245
Chhattisgarh,,2019,MAHASAMUND,COMRADE BHOJLAL NETAM,MALE,69.0,ST,CPIM,Tractor Chalata Kisan,2259,4,2263,1637951,0.13816042116033994
Chhattisgarh,,2019,MAHASAMUND,ROHIT KUMAR KOSRE,MALE,38.0,SC,RJsbhP,COCONUT FARM,1316,1,1317,1637951,0.08040533569075022
Chhattisgarh,,2019,MAHASAMUND,DR. VIRENDRA CHOUDHARY,MALE,52.0,GENERAL,BSCP,FLUTE,2537,1,2538,1637951,0.15494969019219745
Chhattisgarh,,2019,MAHASAMUND,KHILAWAN SINGH DHRUW,MALE,45.0,ST,IND,Auto- Rickshaw,2244,6,2250,1637951,0.13736674662428852
Chhattisgarh,,2019,MAHASAMUND,CHAMPALAL PATEL GURUJI,MALE,57.0,GENERAL,IND,Scissors,1938,3,1941,1637951,0.11850171342121957
Chhattisgarh,,2019,MAHASAMUND,JAGMOHAN BHAGWAT KOSARIYA,MALE,65.0,SC,IND,Balloon,2243,1,2244,1637951,0.13700043529995706
Chhattisgarh,,2019,MAHASAMUND,TARUN KUMAR DADSENA,MALE,48.0,GENERAL,IND,Air Conditioner,4180,1,4181,1637951,0.2552579411716223
Chhattisgarh,,2019,MAHASAMUND,DEVENDAR SINGH THAKUR (RAJPUT),MALE,33.0,GENERAL,IND,Glass Tumbler,15488,3,15491,1637951,0.9457547875363794
Chhattisgarh,,2019,MAHASAMUND,SANTOSH BANJARE,MALE,40.0,SC,IND,Ganna Kisan,7241,1,7242,1637951,0.44213776846804326
Chhattisgarh,,2019,MAHASAMUND,NOTA,,,,NOTA,,21218,23,21241,1637951,1.296803140020672
Chhattisgarh,,2019,BASTAR,AAYTU RAM MANDAVI,MALE,55.0,ST,BSP,Elephant,30422,27,30449,1379122,2.2078539824613053
Chhattisgarh,,2019,BASTAR,DEEPAK BAIJ,MALE,38.0,ST,INC,Hand,401539,988,402527,1379122,29.187193011205682
Chhattisgarh,,2019,BASTAR,BAIDU RAM KASHYAP,MALE,46.0,ST,BJP,Lotus,361727,1818,363545,1379122,26.360612041574278
Chhattisgarh,,2019,BASTAR,RAMU RAM MOURYA,MALE,42.0,ST,CPI,Ears of Corn And Sickle,38388,7,38395,1379122,2.784017657611147
Chhattisgarh,,2019,BASTAR,PANEESH PRASAD NAG,MALE,29.0,ST,APoI,Coat,12404,17,12421,1379122,0.9006454831407228
Chhattisgarh,,2019,BASTAR,MANGALARAM KARMA,MALE,40.0,ST,ABSKP,Plastering Trowel,9910,2,9912,1379122,0.7187181409621484
Chhattisgarh,,2019,BASTAR,SURESH KAWASI,MALE,38.0,ST,SHS,Bow & Arrow,13929,1,13930,1379122,1.0100629240922847
Chhattisgarh,,2019,BASTAR,NOTA,,,,NOTA,,41656,11,41667,1379122,3.021270054425932
Chhattisgarh,,2019,KANKER,BIRESH THAKUR,MALE,52.0,ST,INC,Hand,537999,1320,539319,1558952,34.59497149367011
Chhattisgarh,,2019,KANKER,MOHAN MANDAVI,MALE,61.0,ST,BJP,Lotus,543376,2857,546233,1558952,35.038474564964154
Chhattisgarh,,2019,KANKER,SUBE SINGH DHURVA,MALE,47.0,ST,BSP,Elephant,10088,36,10124,1558952,0.6494106297050839
Chhattisgarh,,2019,KANKER,UMASHANKAR BHANDARI,MALE,36.0,ST,SHS,Bow & Arrow,3417,20,3437,1558952,0.22046862251050703
Chhattisgarh,,2019,KANKER,GHANSHYAM JURRI,MALE,44.0,ST,GGP,Saw,4391,80,4471,1558952,0.28679523166845416
Chhattisgarh,,2019,KANKER,DURGAPRASAD THAKUR,MALE,43.0,ST,APoI,Coat,6095,8,6103,1558952,0.3914809436082702
Chhattisgarh,,2019,KANKER,MATHAN SINGH MARKAM,MALE,40.0,ST,BSCP,FLUTE,5574,12,5586,1558952,0.3583176390292966
Chhattisgarh,,2019,KANKER,NAREND NAG,MALE,37.0,ST,IND,Air Conditioner,5750,8,5758,1558952,0.3693506920033458
Chhattisgarh,,2019,KANKER,HARISINGH SIDAR,MALE,73.0,ST,IND,Batsman,11447,2,11449,1558952,0.7344036249993585
Chhattisgarh,,2019,KANKER,NOTA,,,,NOTA,,26692,21,26713,1558952,1.7135229307894022
Jharkhand,,2019,Rajmahal,GOPIN SOREN,MALE,56.0,ST,CPIM,"Hammer, Sickle and Star",35577,9,35586,1454436,2.4467216158015894
Jharkhand,,2019,Rajmahal,BAIDHNATH PAHADIYA,MALE,31.0,ST,BSP,Elephant,10360,14,10374,1454436,0.7132661732795393
Jharkhand,,2019,Rajmahal,MONIKA KISKU,FEMALE,32.0,ST,AITC,Flowers and Grass,17400,27,17427,1454436,1.1981964142801746
Jharkhand,,2019,Rajmahal,VIJAY KUMAR HANSDAK,MALE,36.0,ST,JMM,Bow & Arrow,506589,1241,507830,1454436,34.91593992447932
Jharkhand,,2019,Rajmahal,HEMLAL MURMU,MALE,63.0,ST,BJP,Lotus,407626,1009,408635,1454436,28.09577045672687
Jharkhand,,2019,Rajmahal,NEERAJ HEMBROM,MALE,44.0,ST,AIFB,Lion,7533,10,7543,1454436,0.5186202761757822
Jharkhand,,2019,Rajmahal,MAHASHAY TUDU,MALE,35.0,ST,HND,Water Tank,2767,0,2767,1454436,0.1902455659788399
Jharkhand,,2019,Rajmahal,MARY NISHA HANSDAK,FEMALE,35.0,ST,BMUP,Cot,2946,2,2948,1454436,0.20269025244149622
Jharkhand,,2019,Rajmahal,CHRISTOPHER MURMU,MALE,30.0,ST,IND,Batsman,3002,3,3005,1454436,0.20660929734962558
Jharkhand,,2019,Rajmahal,BARNAD HEMBROM,MALE,46.0,ST,IND,Auto- Rickshaw,4254,0,4254,1454436,0.2924845094593368
Jharkhand,,2019,Rajmahal,MANGAL MARANDI,MALE,34.0,ST,IND,Television,8232,2,8234,1454436,0.5661301012901221
Jharkhand,,2019,Rajmahal,MANDAL HANSDA,MALE,65.0,ST,IND,Bat,12128,2,12130,1454436,0.8340002585194536
Jharkhand,,2019,Rajmahal,MAHENDRA HANSDA,MALE,43.0,ST,IND,Diesel Pump,9074,3,9077,1454436,0.6240907128261401
Jharkhand,,2019,Rajmahal,MAHESH PAHADIYA,MALE,48.0,ST,IND,Bottle,4926,2,4928,1454436,0.33882549661862055
Jharkhand,,2019,Rajmahal,NOTA,,,,NOTA,,12898,21,12919,1454436,0.8882480906688228
Jharkhand,,2019,Dumka,ARJUN PUJHAR,MALE,44.0,ST,AITC,Flowers and Grass,13084,20,13104,1397253,0.9378401764032713
Jharkhand,,2019,Dumka,SHIBU SOREN,MALE,72.0,ST,JMM,Bow & Arrow,436158,1175,437333,1397253,31.29948549045878
Jharkhand,,2019,Dumka,SUNIL SOREN,MALE,39.0,ST,BJP,Lotus,483748,1175,484923,1397253,34.705454201923345
Jharkhand,,2019,Dumka,SENAPATI MURMU,MALE,45.0,ST,CPI,Ears of Corn And Sickle,16150,7,16157,1397253,1.1563403334972264
Jharkhand,,2019,Dumka,STEPHAN BESRA,MALE,40.0,ST,BSP,Elephant,3262,11,3273,1397253,0.23424533710072548
Jharkhand,,2019,Dumka,SATISH SOREN,MALE,73.0,ST,JKPP,Pot,1923,3,1926,1397253,0.13784189405927202
Jharkhand,,2019,Dumka,THAKUROON SOREN,FEMALE,37.0,ST,IND,Coat,5569,2,5571,1397253,0.39871089917144564
Jharkhand,,2019,Dumka,PROBINA MURMU,FEMALE,34.0,ST,IND,Football,2228,2,2230,1397253,0.1595988700686275
Jharkhand,,2019,Dumka,BAGHRAI SOREN,MALE,64.0,ST,IND,Cot,2074,1,2075,1397253,0.14850567506385742
Jharkhand,,2019,Dumka,MOHRIL MURMU,MALE,69.0,ST,IND,Plate Containing Food,2211,2,2213,1397253,0.15838219706810433
Jharkhand,,2019,Dumka,RAMESH TUDU,MALE,25.0,ST,IND,Bat,2578,1,2579,1397253,0.18457645107936788
Jharkhand,,2019,Dumka,RASKA SOREN,MALE,68.0,ST,IND,Cauliflower,5135,0,5135,1397253,0.3675068151580279
Jharkhand,,2019,Dumka,RAJESH BESRA,MALE,33.0,ST,IND,Apple,5882,0,5882,1397253,0.42096885818101665
Jharkhand,,2019,Dumka,DR. SHRILAL KISKU,MALE,60.0,ST,IND,Stethoscope,16562,0,16562,1397253,1.1853257785096902
Jharkhand,,2019,Dumka,SAMUEL TUDU,MALE,45.0,ST,IND,Television,12609,0,12609,1397253,0.9024135213880378
Jharkhand,,2019,Dumka,NOTA,,,,NOTA,,14365,31,14396,1397253,1.030307324443032
Jharkhand,,2019,Godda,Zaffar Obaid,MALE,46.0,GENERAL,BSP,Elephant,17531,52,17583,1716766,1.024193163191722
Jharkhand,,2019,Godda,Nishikant Dubey,MALE,47.0,GENERAL,BJP,Lotus,635383,2227,637610,1716766,37.140181014768466
Jharkhand,,2019,Godda,Pradeep Yadav,MALE,53.0,GENERAL,JVM,Comb,450677,2706,453383,1716766,26.409132054106383
Jharkhand,,2019,Godda,Asha Makade,FEMALE,49.0,GENERAL,PSPU,Balloon,6571,9,6580,1716766,0.3832787927999506
Jharkhand,,2019,Godda,Noor Hassan,MALE,47.0,GENERAL,RSPSR,Truck,2302,5,2307,1716766,0.13438057370660883
Jharkhand,,2019,Godda,Bajrangi Mahtha,MALE,34.0,SC,BMUP,Cot,3017,6,3023,1716766,0.17608689827268248
Jharkhand,,2019,Godda,Murari Kapri,MALE,35.0,GENERAL,AAM,CHAPATI ROLLER,2625,2,2627,1716766,0.15302027183669759
Jharkhand,,2019,Godda,Anup Kumar Sinha,MALE,43.0,GENERAL,IND,COMPUTER,2533,1,2534,1716766,0.14760310956764056
Jharkhand,,2019,Godda,Jitendra Kumar Barnwal,MALE,34.0,GENERAL,IND,Cup & Saucer,2978,4,2982,1716766,0.17369868694976484
Jharkhand,,2019,Godda,Madhusudan Ray,MALE,52.0,GENERAL,IND,Scissors,6287,14,6301,1716766,0.36702730599277944
Jharkhand,,2019,Godda,Mahesh Kumar Suman,MALE,55.0,SC,IND,Coat,10352,2,10354,1716766,0.6031107326216852
Jharkhand,,2019,Godda,K. Rangaiah,MALE,82.0,GENERAL,IND,Hand Cart,16453,3,16456,1716766,0.9585464763398157
Jharkhand,,2019,Godda,Birendra Kumar,MALE,36.0,GENERAL,IND,Auto- Rickshaw,13610,3,13613,1716766,0.7929444082653081
Jharkhand,,2019,Godda,NOTA,,,,NOTA,,18650,33,18683,1716766,1.0882671255139023
Jharkhand,,2019,Chatra,ARJUN KUMAR,MALE,40.0,GENERAL,CPI,Ears of Corn And Sickle,22558,19,22577,1425218,1.5841085363782943
Jharkhand,,2019,Chatra,NAGESHWAR GANJHU,MALE,36.0,GENERAL,BSP,Elephant,18797,91,18888,1425218,1.3252709410069197
Jharkhand,,2019,Chatra,MANOJ KUMAR YADAV,MALE,62.0,GENERAL,INC,Hand,149254,952,150206,1425218,10.539159623299733
Jharkhand,,2019,Chatra,SUNIL KUMAR SINGH,MALE,55.0,GENERAL,BJP,Lotus,526205,1872,528077,1425218,37.052366725651794
Jharkhand,,2019,Chatra,SUBHASH PRASAD YADAV,MALE,52.0,GENERAL,RJD,Hurricane Lamp,82991,434,83425,1425218,5.853490483561111
Jharkhand,,2019,Chatra,ASHUTOSH KUMAR,MALE,25.0,GENERAL,PUJP,Violin,4483,0,4483,1425218,0.3145483708457233
Jharkhand,,2019,Chatra,PANKAJ RANJAN,MALE,25.0,GENERAL,JKPP,Pot,2752,9,2761,1425218,0.19372474947692211
Jharkhand,,2019,Chatra,RAMANAND DAS,MALE,51.0,GENERAL,BaSaPa,Battery Torch,2698,3,2701,1425218,0.18951486719926355
Jharkhand,,2019,Chatra,SAGAR RAM,MALE,43.0,SC,ABHM,Auto- Rickshaw,3844,1,3845,1425218,0.2697832892932871
Jharkhand,,2019,Chatra,ABDUL RAJAK ANSARI,MALE,64.0,GENERAL,IND,Diesel Pump,3217,1,3218,1425218,0.22579001949175492
Jharkhand,,2019,Chatra,AYUB KHAN,MALE,51.0,GENERAL,IND,Almirah,3825,3,3828,1425218,0.26859048931461715
Jharkhand,,2019,Chatra,ARUN KUMAR YADAV,MALE,51.0,GENERAL,IND,Batsman,7224,3,7227,1425218,0.5070803203439754
Jharkhand,,2019,Chatra,JAIDULA ANSARI,MALE,66.0,GENERAL,IND,Scissors,13090,0,13090,1425218,0.9184559835758459
Jharkhand,,2019,Chatra,DULESHWAR SAW,MALE,40.0,GENERAL,IND,Ganna Kisan,6361,1,6362,1425218,0.44638785084106436
Jharkhand,,2019,Chatra,DHANANJAY KUMAR,MALE,35.0,GENERAL,IND,BENCH,3855,1,3856,1425218,0.2705551010441911
Jharkhand,,2019,Chatra,NANDLAL PRASAD,MALE,43.0,GENERAL,IND,Sewing Machine,15855,4,15859,1425218,1.1127420506897892
Jharkhand,,2019,Chatra,NANDLAL PRASAD KESHARI,MALE,59.0,GENERAL,IND,BUCKET,4107,4,4111,1425218,0.28844710072424007
Jharkhand,,2019,Chatra,PAWAN KUMAR,MALE,35.0,GENERAL,IND,Air Conditioner,1590,5,1595,1425218,0.11191270388109047
Jharkhand,,2019,Chatra,PRAMOD TOPPO,MALE,47.0,ST,IND,Bricks,3250,38,3288,1425218,0.23070154881568994
Jharkhand,,2019,Chatra,BAGENDRA RAM,MALE,34.0,GENERAL,IND,Cup & Saucer,8252,4,8256,1425218,0.57927980140582
Jharkhand,,2019,Chatra,BHAGALPURI YADAV,MALE,37.0,GENERAL,IND,Chakki,3732,0,3732,1425218,0.2618546776703634
Jharkhand,,2019,Chatra,MANOJ KUMAR PANDEY,MALE,49.0,GENERAL,IND,Pan,2048,4,2052,1425218,0.1439779738959233
Jharkhand,,2019,Chatra,YOGENDRA YADAV,MALE,26.0,GENERAL,IND,Whistle,3887,0,3887,1425218,0.27273020688764804
Jharkhand,,2019,Chatra,RAMESHI RAM,MALE,63.0,SC,IND,Gas Cylinder,6087,2,6089,1425218,0.42723288647771773
Jharkhand,,2019,Chatra,RAJENDRA SAHU,MALE,41.0,GENERAL,IND,Truck,11148,76,11224,1425218,0.7875286447406642
Jharkhand,,2019,Chatra,SHAUKAT ALI,MALE,52.0,GENERAL,IND,Glass Tumbler,2987,1,2988,1425218,0.20965213742739708
Jharkhand,,2019,Chatra,NOTA,,,,NOTA,,8264,48,8312,1425218,0.5832090248649681
Jharkhand,,2019,Kodarma,ANNPURNA DEVI,FEMALE,50.0,GENERAL,BJP,Lotus,751996,1020,753016,1814125,41.508495831323636
Jharkhand,,2019,Kodarma,KANCHAN KUMARI,FEMALE,28.0,GENERAL,AITC,Flowers and Grass,14082,37,14119,1814125,0.7782815406876593
Jharkhand,,2019,Kodarma,BABU LAL MARANDI,MALE,61.0,ST,JVM,Comb,297232,184,297416,1814125,16.394460139185558
Jharkhand,,2019,Kodarma,SARFARAJ AHMAD,MALE,31.0,GENERAL,BSP,Elephant,6350,9,6359,1814125,0.35052711362226974
Jharkhand,,2019,Kodarma,AJAY KRISHNA,MALE,50.0,GENERAL,RJANSWP,Pineapple,2496,0,2496,1814125,0.13758699097360985
Jharkhand,,2019,Kodarma,AVADHESH KUMAR SINGH,MALE,46.0,GENERAL,VSP,Auto- Rickshaw,3264,1,3265,1814125,0.17997657272789913
Jharkhand,,2019,Kodarma,TUKLAL NAYAK,MALE,58.0,GENERAL,HND,Water Tank,2219,1,2220,1814125,0.1223730448563357
Jharkhand,,2019,Kodarma,DAYANAND KUMAR,MALE,39.0,GENERAL,JAC,Ganna Kisan,2178,3,2181,1814125,0.12022324812237305
Jharkhand,,2019,Kodarma,BAYAS KUMAR,MALE,28.0,GENERAL,MOSP,HOCKEY & BALL,3254,0,3254,1814125,0.1793702198029353
Jharkhand,,2019,Kodarma,RAJ KUMAR YADAV,MALE,46.0,GENERAL,CPI(ML)(L),Flag with Three Stars,68184,23,68207,1814125,3.7597739957279677
Jharkhand,,2019,Kodarma,SHIVNATH SAW,MALE,33.0,GENERAL,AIFB,Lion,4060,0,4060,1814125,0.22379935230483014
Jharkhand,,2019,Kodarma,PRADIP TURI,MALE,37.0,GENERAL,IND,Basket containing Fruits,6206,1,6207,1814125,0.3421484186591332
Jharkhand,,2019,Kodarma,MD. MAHBOOB ALAM,MALE,52.0,GENERAL,IND,Cup & Saucer,9421,0,9421,1814125,0.5193137187349273
Jharkhand,,2019,Kodarma,RAMESHWAR PRASAD YADAV,MALE,44.0,GENERAL,IND,Football Player,6156,0,6156,1814125,0.3393371460070282
Jharkhand,,2019,Kodarma,NOTA,,,,NOTA,,31156,8,31164,1814125,1.7178529594156962
Jharkhand,,2019,Giridih,Chandra Prakash Choudhary,MALE,50.0,GENERAL,AJSUP,Banana,646864,1413,648277,1649413,39.30349766856451
Jharkhand,,2019,Giridih,Jagarnath Mahto,MALE,52.0,GENERAL,JMM,Bow & Arrow,398268,1662,399930,1649413,24.24680780374594
Jharkhand,,2019,Giridih,Rasul Baksh,MALE,64.0,GENERAL,BSP,Elephant,10018,43,10061,1649413,0.6099745788350158
Jharkhand,,2019,Giridih,Amit Jani,MALE,38.0,GENERAL,UPNSE,Gas Cylinder,2045,6,2051,1649413,0.12434726778556979
Jharkhand,,2019,Giridih,Ahmad Ansari,MALE,57.0,GENERAL,BLRP,BUCKET,1074,14,1088,1649413,0.06596286072681615
Jharkhand,,2019,Giridih,Chandra Deo Prasad,MALE,37.0,GENERAL,AHNP,CHAPATI ROLLER,1646,4,1650,1649413,0.10003558841842522
Jharkhand,,2019,Giridih,Jogeshwar Thakur,MALE,41.0,GENERAL,VSP,Auto- Rickshaw,1223,2,1225,1649413,0.07426884594701266
Jharkhand,,2019,Giridih,Dwaraka Prasad Lala,MALE,68.0,GENERAL,RPI(A),Helicopter,1893,3,1896,1649413,0.11494998523717224
Jharkhand,,2019,Giridih,Madhu Sudan,MALE,63.0,GENERAL,JKPS,Tractor Chalata Kisan,1236,8,1244,1649413,0.07542077090455818
Jharkhand,,2019,Giridih,Shibu Singh,MALE,46.0,GENERAL,BMFP,BISCUIT,1203,3,1206,1649413,0.07311692098946716
Jharkhand,,2019,Giridih,Sohrab Shah,MALE,56.0,GENERAL,BMUP,Cot,1444,4,1448,1649413,0.08778880729083618
Jharkhand,,2019,Giridih,Rajendra Dasaundhi,MALE,47.0,GENERAL,IND,Almirah,1664,3,1667,1649413,0.10106625811728172
Jharkhand,,2019,Giridih,Sanjeev Kumar Mahato,MALE,39.0,GENERAL,IND,Balloon,2214,3,2217,1649413,0.1344114542567568
Jharkhand,,2019,Giridih,Simmi Suman,FEMALE,32.0,GENERAL,IND,FLUTE,4160,13,4173,1649413,0.25299909725459907
Jharkhand,,2019,Giridih,Sunita Tudu,FEMALE,32.0,ST,IND,Ring,9069,8,9077,1649413,0.5503169915600278
Jharkhand,,2019,Giridih,NOTA,,,,NOTA,,19669,39,19708,1649413,1.1948493191214087
Jharkhand,,2019,Dhanbad,KIRTI AZAD,MALE,58.0,GENERAL,INC,Hand,340141,899,341040,2072634,16.454424659636
Jharkhand,,2019,Dhanbad,PASHUPATI NATH SINGH,MALE,69.0,GENERAL,BJP,Lotus,824704,2530,827234,2072634,39.91220833007661
Jharkhand,,2019,Dhanbad,MADHVI SINGH,FEMALE,41.0,GENERAL,AITC,Flowers and Grass,8208,27,8235,2072634,0.39732051100194243
Jharkhand,,2019,Dhanbad,MEGHNATH RAWANI,MALE,47.0,GENERAL,BSP,Elephant,4207,34,4241,2072634,0.20461885697137072
Jharkhand,,2019,Dhanbad,DEEPAK KUMAR DAS,MALE,35.0,SC,PPID,Black Board,2183,11,2194,2072634,0.10585564069681382
Jharkhand,,2019,Dhanbad,MANTOSH KUMAR MANDAL,MALE,72.0,GENERAL,AMB,COMPUTER,1631,4,1635,2072634,0.07888512877816344
Jharkhand,,2019,Dhanbad,MIHIR CHANDRA MAHATO,MALE,43.0,GENERAL,APoI,Coat,2994,10,3004,2072634,0.14493634669700486
Jharkhand,,2019,Dhanbad,MERAJ KHAN,MALE,40.0,GENERAL,SP,Air Conditioner,1446,7,1453,2072634,0.07010403187441681
Jharkhand,,2019,Dhanbad,RAM LAL MAHTO,MALE,69.0,GENERAL,SUCI(C),Battery torch,1730,11,1741,2072634,0.08399939400781807
Jharkhand,,2019,Dhanbad,SUDHIR KUMAR MAHATO,MALE,53.0,GENERAL,BMUP,Cot,7447,48,7495,2072634,0.3616171499647309
Jharkhand,,2019,Dhanbad,HEERA LAL SHANKHAVAR,MALE,69.0,GENERAL,AIFB,Lion,1681,3,1684,2072634,0.08124927025224908
Jharkhand,,2019,Dhanbad,UMESH PASWAN,MALE,55.0,GENERAL,IND,COCONUT FARM,1967,0,1967,2072634,0.09490339345972323
Jharkhand,,2019,Dhanbad,PREM PRAKASH PASWAN,MALE,35.0,GENERAL,IND,Almirah,2115,2,2117,2072634,0.1021405612375364
Jharkhand,,2019,Dhanbad,BAMAPADA BAURI,MALE,58.0,SC,IND,Apple,4127,8,4135,2072634,0.1995045917417161
Jharkhand,,2019,Dhanbad,RAJESH KUMAR SINGH,MALE,51.0,GENERAL,IND,Helicopter,11110,0,11110,2072634,0.536032893410028
Jharkhand,,2019,Dhanbad,LAKSHMI DEVI,FEMALE,49.0,SC,IND,Batsman,10876,0,10876,2072634,0.5247429116766394
Jharkhand,,2019,Dhanbad,VARUN KUMAR,MALE,29.0,GENERAL,IND,Auto- Rickshaw,4024,2,4026,2072634,0.1942455831565052
